Date,AAPL,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,MSFT,NVDA,PFE,TSLA,WMT,XOM
2015-05-20,29.040756225585938,21.19300079345703,13.324719429016113,66.29508209228516,27.418333053588867,165.47413635253906,76.8121337890625,49.80976867675781,29.467561721801758,41.01789093017578,0.5091361999511719,20.468984603881836,16.290000915527344,20.769670486450195,54.85719299316406
2015-05-21,29.33772087097168,21.581499099731445,13.316761016845703,66.44625854492188,27.631723403930664,165.3692626953125,76.4909896850586,49.9371337890625,29.38204574584961,40.879966735839844,0.5055065155029297,20.504789352416992,16.374666213989258,20.82713508605957,54.90755081176758
2015-05-22,29.59450340270996,21.381500244140625,13.33267879486084,66.06832885742188,27.51807975769043,167.66883850097656,75.69187927246094,49.80226516723633,29.367788314819336,40.431678771972656,0.5047804117202759,20.45704460144043,16.51533317565918,20.758726119995117,54.47312545776367
2015-05-26,28.942502975463867,21.273500442504883,13.133683204650879,65.06053924560547,27.15433120727539,166.5230255126953,75.29603576660156,49.24783706665039,29.211000442504883,40.1644287109375,0.5016345381736755,20.355600357055664,16.497333526611328,20.49601936340332,53.736488342285156
2015-05-27,29.482864379882812,21.570999145507812,13.324719429016113,64.94713592529297,27.504684448242188,168.6855010986328,75.52757263183594,49.80226516723633,29.30365562438965,41.04375457763672,0.5284950733184814,20.468984603881836,16.495332717895508,20.57538604736328,53.58538055419922
2015-05-28,29.4248046875,21.328500747680664,13.269002914428711,65.02902221679688,27.50120735168457,168.7421417236328,75.54251098632812,49.5999641418457,29.31789779663086,40.90581130981445,0.5357546210289001,20.552534103393555,16.76333236694336,20.479602813720703,53.58538055419922
2015-05-29,29.089876174926758,21.46150016784668,13.133683204650879,64.87786102294922,27.06153106689453,166.8886260986328,74.7882080078125,49.285308837890625,29.189624786376953,40.39719009399414,0.5355127453804016,20.73752784729004,16.719999313354492,20.323627471923828,53.64207458496094
2015-06-01,29.14792823791504,21.54599952697754,13.17348575592041,64.64478302001953,27.25457191467285,168.19979858398438,74.71355438232422,49.51005935668945,29.175371170043945,40.71617126464844,0.5415621399879456,20.624141693115234,16.6299991607666,20.449501037597656,53.597991943359375
2015-06-02,29.018423080444336,21.54949951171875,13.308801651000977,64.61331939697266,27.489795684814453,167.0828857421875,74.6687240600586,49.46510314941406,29.211000442504883,40.44892501831055,0.5309147238731384,20.582368850708008,16.55666732788086,20.394773483276367,53.604278564453125
2015-06-03,29.054149627685547,21.829500198364258,13.516373634338379,64.35504913330078,27.556293487548828,168.58839416503906,74.75088500976562,49.97459411621094,29.12549591064453,40.38856887817383,0.525107204914093,20.534629821777344,16.599332809448242,20.493282318115234,53.484683990478516
2015-06-04,28.88444709777832,21.538999557495117,13.396623611450195,63.86375427246094,27.377643585205078,169.05776977539062,74.10861206054688,49.697383880615234,28.92595863342285,39.96615982055664,0.5345446467399597,20.433183670043945,16.39466667175293,20.29079246520996,53.02503204345703
